ds,downstream,upstream
2026-03-04 17:27:53.441282,540.22,126.71
2026-03-04 17:42:53.441282,516.52,126.98
2026-03-04 17:57:53.441282,538.04,141.7
2026-03-04 18:12:53.441282,387.44,90.89
2026-03-04 18:27:53.441282,418.14,105.74
2026-03-04 18:42:53.441282,391.45,105.02
2026-03-04 18:57:53.441282,435.33,108.27
2026-03-04 19:12:53.441282,561.2,141.34
2026-03-04 19:27:53.441282,551.86,127.98
2026-03-04 19:42:53.441282,531.97,128.36
2026-03-04 19:57:53.441282,512.5,130.62
2026-03-04 20:12:53.441282,693.3,174.06
2026-03-04 20:27:53.441282,673.19,176.98
2026-03-04 20:42:53.441282,636.78,155.88
2026-03-04 20:57:53.441282,665.32,164.9
2026-03-04 21:12:53.441282,779.82,200.84
2026-03-04 21:27:53.441282,742.89,185.66
2026-03-04 21:42:53.441282,779.56,195.97
2026-03-04 21:57:53.441282,709.93,181.39
2026-03-04 22:12:53.441282,850.47,213.97
2026-03-04 22:27:53.441282,892.72,221.79
2026-03-04 22:42:53.441282,835.63,214.65
2026-03-04 22:57:53.441282,821.48,209.06
2026-03-04 23:12:53.441282,897.04,231.08
2026-03-04 23:27:53.441282,881.4,222.2
2026-03-04 23:42:53.441282,928.32,228.99
2026-03-04 23:57:53.441282,865.7,209.5
2026-03-05 00:12:53.441282,877.06,219.01
2026-03-05 00:27:53.441282,917.52,234.82
2026-03-05 00:42:53.441282,883.27,222.9
2026-03-05 00:57:53.441282,940.35,227.28
2026-03-05 01:12:53.441282,816.65,205.25
2026-03-05 01:27:53.441282,909.45,233.19
2026-03-05 01:42:53.441282,914.53,231.56
2026-03-05 01:57:53.441282,900.1,220.2
2026-03-05 02:12:53.441282,843.25,215.76
2026-03-05 02:27:53.441282,897.25,227.82
2026-03-05 02:42:53.441282,826.83,207.06
2026-03-05 02:57:53.441282,847.68,211.03
2026-03-05 03:12:53.441282,727.9,182.85
2026-03-05 03:27:53.441282,759.48,196.55
2026-03-05 03:42:53.441282,763.56,180.93
2026-03-05 03:57:53.441282,777.86,190.39
2026-03-05 04:12:53.441282,653.42,163.23
2026-03-05 04:27:53.441282,639.76,161.93
2026-03-05 04:42:53.441282,632.29,152.57
2026-03-05 04:57:53.441282,616.39,145.71
2026-03-05 05:12:53.441282,506.61,121.95
2026-03-05 05:27:53.441282,544.99,134.79
2026-03-05 05:42:53.441282,479.63,122.62
2026-03-05 05:57:53.441282,569.88,137.29
2026-03-05 06:12:53.441282,376.51,105.11
2026-03-05 06:27:53.441282,461.29,109.08
2026-03-05 06:42:53.441282,397.13,102.76
2026-03-05 06:57:53.441282,433.45,107.91
2026-03-05 07:12:53.441282,532.81,128.84
2026-03-05 07:27:53.441282,521.98,128.95
2026-03-05 07:42:53.441282,516.83,132.39
2026-03-05 07:57:53.441282,498.97,125.88
2026-03-05 08:12:53.441282,628.81,159.35
2026-03-05 08:27:53.441282,621.77,147.84
2026-03-05 08:42:53.441282,682.13,166.51
2026-03-05 08:57:53.441282,686.02,165.51
2026-03-05 09:12:53.441282,719.73,178.56
2026-03-05 09:27:53.441282,707.25,171.47
2026-03-05 09:42:53.441282,766.5,196.1
2026-03-05 09:57:53.441282,726.63,180.03
2026-03-05 10:12:53.441282,829.37,206.17
2026-03-05 10:27:53.441282,800.22,192.31
2026-03-05 10:42:53.441282,795.86,202.84
2026-03-05 10:57:53.441282,925.4,226.5
2026-03-05 11:12:53.441282,830.48,217.07
2026-03-05 11:27:53.441282,915.99,236.27
2026-03-05 11:42:53.441282,849.77,214.79
2026-03-05 11:57:53.441282,867.96,223.18
2026-03-05 12:12:53.441282,946.21,237.1
2026-03-05 12:27:53.441282,843.25,209.62
2026-03-05 12:42:53.441282,851.85,211.6
2026-03-05 12:57:53.441282,907.48,215.57
2026-03-05 13:12:53.441282,883.21,218.6
2026-03-05 13:27:53.441282,862.12,207.73
2026-03-05 13:42:53.441282,830.06,199.37
2026-03-05 13:57:53.441282,928.85,236.88
2026-03-05 14:12:53.441282,800.35,203.73
2026-03-05 14:27:53.441282,858.78,215.52
2026-03-05 14:42:53.441282,818.38,206.83
2026-03-05 14:57:53.441282,826.95,215.29
2026-03-05 15:12:53.441282,726.64,187.34
2026-03-05 15:27:53.441282,763.47,191.59
2026-03-05 15:42:53.441282,768.35,198.55
2026-03-05 15:57:53.441282,754.53,187.44
2026-03-05 16:12:53.441282,607.53,151.07
2026-03-05 16:27:53.441282,644.33,164.49
2026-03-05 16:42:53.441282,648.7,163.74
2026-03-05 16:57:53.441282,645.93,155.98
2026-03-05 17:12:53.441282,566.95,148.98
2026-03-05 17:27:53.441282,505.4,124.76
2026-03-05 17:42:53.441282,547.76,136.08
2026-03-05 17:57:53.441282,551.44,132.09
2026-03-05 18:12:53.441282,393.43,95.09
2026-03-05 18:27:53.441282,455.47,115.67
2026-03-05 18:42:53.441282,382.9,92.38
2026-03-05 18:57:53.441282,440.1,114.14
2026-03-05 19:12:53.441282,516.95,125.53
2026-03-05 19:27:53.441282,499.96,125.56
2026-03-05 19:42:53.441282,503.76,129.66
2026-03-05 19:57:53.441282,524.75,131.93
2026-03-05 20:12:53.441282,581.97,151.88
2026-03-05 20:27:53.441282,650.76,165.8
2026-03-05 20:42:53.441282,655.04,158.22
2026-03-05 20:57:53.441282,666.57,169.24
2026-03-05 21:12:53.441282,754.82,189.41
2026-03-05 21:27:53.441282,721.94,175.77
2026-03-05 21:42:53.441282,726.1,176.85
2026-03-05 21:57:53.441282,717.72,180.65
2026-03-05 22:12:53.441282,902.33,228.76
2026-03-05 22:27:53.441282,823.59,204.87
2026-03-05 22:42:53.441282,869.1,219.98
2026-03-05 22:57:53.441282,821.96,194.0
2026-03-05 23:12:53.441282,839.81,211.02
2026-03-05 23:27:53.441282,925.97,234.39
2026-03-05 23:42:53.441282,882.05,216.73
2026-03-05 23:57:53.441282,843.15,216.56
2026-03-06 00:12:53.441282,879.67,231.9
2026-03-06 00:27:53.441282,945.07,231.98
2026-03-06 00:42:53.441282,874.75,225.0
2026-03-06 00:57:53.441282,907.5,229.22
2026-03-06 01:12:53.441282,908.28,220.45
2026-03-06 01:27:53.441282,878.42,213.93
2026-03-06 01:42:53.441282,822.94,205.92
2026-03-06 01:57:53.441282,842.15,213.55
2026-03-06 02:12:53.441282,801.08,198.95
2026-03-06 02:27:53.441282,794.47,200.31
2026-03-06 02:42:53.441282,842.69,209.05
2026-03-06 02:57:53.441282,830.82,206.28
2026-03-06 03:12:53.441282,769.47,193.51
2026-03-06 03:27:53.441282,784.73,204.16
2026-03-06 03:42:53.441282,711.53,179.21
2026-03-06 03:57:53.441282,824.94,201.6
2026-03-06 04:12:53.441282,622.68,154.9
2026-03-06 04:27:53.441282,668.62,159.65
2026-03-06 04:42:53.441282,645.25,163.77
2026-03-06 04:57:53.441282,646.66,166.05
2026-03-06 05:12:53.441282,565.62,142.29
2026-03-06 05:27:53.441282,519.94,131.71
2026-03-06 05:42:53.441282,510.1,132.47
2026-03-06 05:57:53.441282,537.93,134.54
2026-03-06 06:12:53.441282,443.27,107.87
2026-03-06 06:27:53.441282,405.05,95.34
2026-03-06 06:42:53.441282,414.92,103.54
2026-03-06 06:57:53.441282,395.16,97.02
2026-03-06 07:12:53.441282,586.54,151.51
2026-03-06 07:27:53.441282,547.72,133.92
2026-03-06 07:42:53.441282,523.63,133.5
2026-03-06 07:57:53.441282,539.83,138.45
2026-03-06 08:12:53.441282,649.85,166.59
2026-03-06 08:27:53.441282,613.35,156.83
2026-03-06 08:42:53.441282,620.22,149.99
2026-03-06 08:57:53.441282,707.11,180.89
2026-03-06 09:12:53.441282,762.8,190.86
2026-03-06 09:27:53.441282,753.63,185.66
2026-03-06 09:42:53.441282,749.76,184.32
2026-03-06 09:57:53.441282,748.0,197.99
2026-03-06 10:12:53.441282,814.41,202.61
2026-03-06 10:27:53.441282,851.96,198.9
2026-03-06 10:42:53.441282,752.95,182.12
2026-03-06 10:57:53.441282,810.53,197.84
2026-03-06 11:12:53.441282,862.42,225.76
2026-03-06 11:27:53.441282,859.14,206.45
2026-03-06 11:42:53.441282,892.79,224.89
2026-03-06 11:57:53.441282,870.7,215.43
2026-03-06 12:12:53.441282,906.15,231.4
2026-03-06 12:27:53.441282,889.02,218.98
2026-03-06 12:42:53.441282,834.12,214.22
2026-03-06 12:57:53.441282,835.4,208.74
2026-03-06 13:12:53.441282,898.86,229.99
2026-03-06 13:27:53.441282,873.27,220.77
2026-03-06 13:42:53.441282,845.2,207.52
2026-03-06 13:57:53.441282,907.29,212.95
2026-03-06 14:12:53.441282,819.77,215.87
2026-03-06 14:27:53.441282,840.42,207.52
2026-03-06 14:42:53.441282,794.12,203.46
2026-03-06 14:57:53.441282,811.8,206.35
2026-03-06 15:12:53.441282,802.29,199.22
2026-03-06 15:27:53.441282,732.2,180.64
2026-03-06 15:42:53.441282,814.22,195.0
2026-03-06 15:57:53.441282,713.87,178.83
2026-03-06 16:12:53.441282,639.79,164.09
2026-03-06 16:27:53.441282,625.05,151.08
2026-03-06 16:42:53.441282,631.05,161.81
2026-03-06 16:57:53.441282,681.4,170.9
2026-03-06 17:12:53.441282,475.66,127.13
2026-03-06 17:27:53.441282,563.92,141.58
2026-03-06 17:42:53.441282,540.2,132.47
2026-03-06 17:57:53.441282,512.59,141.64
2026-03-06 18:12:53.441282,424.08,102.77
2026-03-06 18:27:53.441282,370.37,89.91
2026-03-06 18:42:53.441282,419.75,96.53
2026-03-06 18:57:53.441282,368.95,88.7
2026-03-06 19:12:53.441282,559.3,146.86
2026-03-06 19:27:53.441282,589.1,152.85
2026-03-06 19:42:53.441282,484.36,127.3
2026-03-06 19:57:53.441282,584.16,143.38
2026-03-06 20:12:53.441282,644.45,159.64
2026-03-06 20:27:53.441282,634.81,160.71
2026-03-06 20:42:53.441282,666.76,165.44
2026-03-06 20:57:53.441282,639.34,153.6
2026-03-06 21:12:53.441282,745.85,183.76
2026-03-06 21:27:53.441282,730.35,194.67
2026-03-06 21:42:53.441282,784.17,196.58
2026-03-06 21:57:53.441282,778.41,196.27
2026-03-06 22:12:53.441282,825.46,204.89
2026-03-06 22:27:53.441282,850.79,209.59
2026-03-06 22:42:53.441282,814.7,212.05
2026-03-06 22:57:53.441282,828.98,205.8
2026-03-06 23:12:53.441282,866.92,215.75
2026-03-06 23:27:53.441282,865.48,212.37
2026-03-06 23:42:53.441282,830.46,206.54
2026-03-06 23:57:53.441282,871.54,222.05
2026-03-07 00:12:53.441282,914.58,223.63
2026-03-07 00:27:53.441282,925.79,228.08
2026-03-07 00:42:53.441282,892.32,222.57
2026-03-07 00:57:53.441282,906.75,225.39
2026-03-07 01:12:53.441282,850.05,208.24
2026-03-07 01:27:53.441282,893.24,222.98
2026-03-07 01:42:53.441282,843.79,212.77
2026-03-07 01:57:53.441282,939.76,232.64
2026-03-07 02:12:53.441282,793.11,197.18
2026-03-07 02:27:53.441282,816.19,207.52
2026-03-07 02:42:53.441282,857.56,224.37
2026-03-07 02:57:53.441282,838.84,200.74
2026-03-07 03:12:53.441282,745.39,182.72
2026-03-07 03:27:53.441282,714.51,184.71
2026-03-07 03:42:53.441282,776.06,188.6
2026-03-07 03:57:53.441282,751.08,183.76
2026-03-07 04:12:53.441282,624.92,148.15
2026-03-07 04:27:53.441282,633.21,159.96
2026-03-07 04:42:53.441282,558.25,143.39
2026-03-07 04:57:53.441282,653.04,157.83
2026-03-07 05:12:53.441282,503.8,118.96
2026-03-07 05:27:53.441282,530.94,125.85
2026-03-07 05:42:53.441282,523.34,130.05
2026-03-07 05:57:53.441282,519.22,133.68
2026-03-07 06:12:53.441282,356.29,83.29
2026-03-07 06:27:53.441282,406.93,109.11
2026-03-07 06:42:53.441282,409.77,106.16
2026-03-07 06:57:53.441282,440.95,111.71
2026-03-07 07:12:53.441282,550.93,142.71
2026-03-07 07:27:53.441282,537.15,131.98
2026-03-07 07:42:53.441282,548.4,138.59
2026-03-07 07:57:53.441282,531.03,129.88
2026-03-07 08:12:53.441282,685.12,177.75
2026-03-07 08:27:53.441282,639.29,162.58
2026-03-07 08:42:53.441282,648.93,160.11
2026-03-07 08:57:53.441282,653.08,161.38
2026-03-07 09:12:53.441282,719.56,174.48
2026-03-07 09:27:53.441282,746.05,179.04
2026-03-07 09:42:53.441282,744.78,185.48
2026-03-07 09:57:53.441282,756.17,189.06
2026-03-07 10:12:53.441282,824.63,199.09
2026-03-07 10:27:53.441282,870.33,220.02
2026-03-07 10:42:53.441282,852.98,205.59
2026-03-07 10:57:53.441282,908.92,222.06
2026-03-07 11:12:53.441282,867.72,219.26
2026-03-07 11:27:53.441282,899.29,219.14
2026-03-07 11:42:53.441282,835.37,213.97
2026-03-07 11:57:53.441282,911.84,224.87
2026-03-07 12:12:53.441282,913.41,224.62
2026-03-07 12:27:53.441282,903.47,227.14
2026-03-07 12:42:53.441282,869.71,217.7
2026-03-07 12:57:53.441282,907.7,225.32
2026-03-07 13:12:53.441282,891.17,224.89
2026-03-07 13:27:53.441282,890.31,212.99
2026-03-07 13:42:53.441282,893.88,220.88
2026-03-07 13:57:53.441282,863.87,220.13
2026-03-07 14:12:53.441282,840.85,213.45
2026-03-07 14:27:53.441282,821.01,205.72
2026-03-07 14:42:53.441282,853.97,214.51
2026-03-07 14:57:53.441282,851.36,209.36
2026-03-07 15:12:53.441282,737.18,183.83
2026-03-07 15:27:53.441282,766.88,187.84
2026-03-07 15:42:53.441282,705.81,175.66
2026-03-07 15:57:53.441282,784.64,185.39
2026-03-07 16:12:53.441282,660.7,164.0
2026-03-07 16:27:53.441282,706.73,172.5
2026-03-07 16:42:53.441282,641.64,158.08
2026-03-07 16:57:53.441282,640.66,157.36
2026-03-07 17:12:53.441282,569.38,146.87
2026-03-07 17:27:53.441282,492.3,124.39
2026-03-07 17:42:53.441282,516.52,127.07
2026-03-07 17:57:53.441282,583.89,149.11
2026-03-07 18:12:53.441282,346.07,87.23
2026-03-07 18:27:53.441282,410.7,109.39
2026-03-07 18:42:53.441282,426.11,112.06
2026-03-07 18:57:53.441282,443.17,109.28
2026-03-07 19:12:53.441282,503.73,129.42
2026-03-07 19:27:53.441282,527.02,122.65
2026-03-07 19:42:53.441282,546.69,133.39
2026-03-07 19:57:53.441282,539.66,138.98
2026-03-07 20:12:53.441282,624.1,150.88
2026-03-07 20:27:53.441282,681.46,168.61
2026-03-07 20:42:53.441282,641.85,169.62
2026-03-07 20:57:53.441282,613.56,154.13
2026-03-07 21:12:53.441282,806.7,197.75
2026-03-07 21:27:53.441282,809.32,190.4
2026-03-07 21:42:53.441282,771.52,193.55
2026-03-07 21:57:53.441282,759.04,191.03
2026-03-07 22:12:53.441282,822.25,207.13
2026-03-07 22:27:53.441282,854.15,212.14
2026-03-07 22:42:53.441282,829.8,200.74
2026-03-07 22:57:53.441282,812.09,213.3
2026-03-07 23:12:53.441282,873.31,222.93
2026-03-07 23:27:53.441282,917.79,231.36
2026-03-07 23:42:53.441282,880.8,213.79
2026-03-07 23:57:53.441282,871.27,216.47
2026-03-08 00:12:53.441282,856.7,208.54
2026-03-08 00:27:53.441282,972.68,248.3
2026-03-08 00:42:53.441282,927.1,239.56
2026-03-08 00:57:53.441282,894.65,229.14
2026-03-08 01:12:53.441282,854.28,214.3
2026-03-08 01:27:53.441282,845.37,207.37
2026-03-08 01:42:53.441282,888.58,217.18
2026-03-08 01:57:53.441282,904.18,229.75
2026-03-08 02:12:53.441282,846.2,218.51
2026-03-08 02:27:53.441282,831.31,208.74
2026-03-08 02:42:53.441282,902.56,227.8
2026-03-08 02:57:53.441282,819.59,208.47
2026-03-08 03:12:53.441282,743.39,184.17
2026-03-08 03:27:53.441282,776.12,199.16
2026-03-08 03:42:53.441282,753.45,187.16
2026-03-08 03:57:53.441282,780.28,189.49
2026-03-08 04:12:53.441282,608.29,147.57
2026-03-08 04:27:53.441282,704.85,180.25
2026-03-08 04:42:53.441282,588.97,141.85
2026-03-08 04:57:53.441282,659.66,162.72
2026-03-08 05:12:53.441282,514.53,126.78
2026-03-08 05:27:53.441282,473.49,118.26
2026-03-08 05:42:53.441282,515.7,127.92
2026-03-08 05:57:53.441282,493.26,118.06
2026-03-08 06:12:53.441282,407.31,95.77
2026-03-08 06:27:53.441282,446.37,116.23
2026-03-08 06:42:53.441282,431.36,108.46
2026-03-08 06:57:53.441282,387.07,96.18
2026-03-08 07:12:53.441282,510.97,125.08
2026-03-08 07:27:53.441282,571.06,140.21
2026-03-08 07:42:53.441282,500.32,130.7
2026-03-08 07:57:53.441282,529.65,115.29
2026-03-08 08:12:53.441282,612.72,158.31
2026-03-08 08:27:53.441282,667.27,168.17
2026-03-08 08:42:53.441282,632.46,159.26
2026-03-08 08:57:53.441282,639.91,158.96
2026-03-08 09:12:53.441282,692.13,172.28
2026-03-08 09:27:53.441282,811.37,194.21
2026-03-08 09:42:53.441282,760.42,185.74
2026-03-08 09:57:53.441282,754.66,187.64
2026-03-08 10:12:53.441282,829.87,198.92
2026-03-08 10:27:53.441282,812.31,193.09
2026-03-08 10:42:53.441282,812.29,197.11
2026-03-08 10:57:53.441282,809.26,198.47
2026-03-08 11:12:53.441282,912.92,217.5
2026-03-08 11:27:53.441282,925.39,224.03
2026-03-08 11:42:53.441282,889.06,222.82
2026-03-08 11:57:53.441282,823.04,201.21
2026-03-08 12:12:53.441282,928.81,224.83
2026-03-08 12:27:53.441282,886.62,218.03
2026-03-08 12:42:53.441282,949.64,247.05
2026-03-08 12:57:53.441282,923.97,233.69
2026-03-08 13:12:53.441282,883.45,224.81
2026-03-08 13:27:53.441282,884.89,214.89
2026-03-08 13:42:53.441282,875.3,223.57
2026-03-08 13:57:53.441282,894.58,224.96
2026-03-08 14:12:53.441282,844.6,213.16
2026-03-08 14:27:53.441282,798.86,195.42
2026-03-08 14:42:53.441282,823.64,204.08
2026-03-08 14:57:53.441282,851.32,214.41
2026-03-08 15:12:53.441282,708.18,185.65
2026-03-08 15:27:53.441282,757.03,193.61
2026-03-08 15:42:53.441282,694.84,173.94
2026-03-08 15:57:53.441282,659.98,158.3
2026-03-08 16:12:53.441282,687.47,175.85
2026-03-08 16:27:53.441282,665.22,163.74
2026-03-08 16:42:53.441282,660.37,163.64
2026-03-08 16:57:53.441282,649.63,165.92
2026-03-08 17:12:53.441282,466.62,113.54
2026-03-08 17:27:53.441282,542.86,135.11
2026-03-08 17:42:53.441282,527.0,126.28
2026-03-08 17:57:53.441282,498.23,117.2
2026-03-08 18:12:53.441282,426.81,102.68
2026-03-08 18:27:53.441282,399.32,98.79
2026-03-08 18:42:53.441282,395.54,104.6
2026-03-08 18:57:53.441282,435.7,98.08
2026-03-08 19:12:53.441282,531.17,142.96
2026-03-08 19:27:53.441282,532.89,141.78
2026-03-08 19:42:53.441282,501.4,124.42
2026-03-08 19:57:53.441282,543.6,133.09
2026-03-08 20:12:53.441282,632.76,152.67
2026-03-08 20:27:53.441282,673.82,169.49
2026-03-08 20:42:53.441282,651.73,169.17
2026-03-08 20:57:53.441282,630.87,166.26
2026-03-08 21:12:53.441282,703.09,177.4
2026-03-08 21:27:53.441282,756.83,186.76
2026-03-08 21:42:53.441282,793.03,190.98
2026-03-08 21:57:53.441282,784.79,194.86
2026-03-08 22:12:53.441282,864.09,213.53
2026-03-08 22:27:53.441282,898.0,218.84
2026-03-08 22:42:53.441282,825.83,205.15
2026-03-08 22:57:53.441282,820.68,199.29
2026-03-08 23:12:53.441282,936.9,230.56
2026-03-08 23:27:53.441282,883.82,225.82
2026-03-08 23:42:53.441282,870.91,212.47
2026-03-08 23:57:53.441282,898.08,219.92
2026-03-09 00:12:53.441282,896.43,228.57
2026-03-09 00:27:53.441282,874.13,216.79
2026-03-09 00:42:53.441282,917.18,228.96
2026-03-09 00:57:53.441282,967.39,247.11
2026-03-09 01:12:53.441282,896.61,230.64
2026-03-09 01:27:53.441282,929.02,240.77
2026-03-09 01:42:53.441282,897.78,222.08
2026-03-09 01:57:53.441282,877.15,215.93
2026-03-09 02:12:53.441282,851.76,224.17
2026-03-09 02:27:53.441282,818.16,209.96
2026-03-09 02:42:53.441282,889.86,225.78
2026-03-09 02:57:53.441282,831.46,213.25
2026-03-09 03:12:53.441282,715.41,175.42
2026-03-09 03:27:53.441282,760.86,188.61
2026-03-09 03:42:53.441282,775.68,201.66
2026-03-09 03:57:53.441282,735.08,182.18
2026-03-09 04:12:53.441282,593.8,148.91
2026-03-09 04:27:53.441282,643.04,158.79
2026-03-09 04:42:53.441282,697.87,170.2
2026-03-09 04:57:53.441282,639.55,154.61
2026-03-09 05:12:53.441282,519.88,127.13
2026-03-09 05:27:53.441282,468.78,124.42
2026-03-09 05:42:53.441282,529.62,130.71
2026-03-09 05:57:53.441282,478.83,123.58
2026-03-09 06:12:53.441282,417.36,99.04
2026-03-09 06:27:53.441282,413.93,103.77
2026-03-09 06:42:53.441282,365.7,89.41
2026-03-09 06:57:53.441282,360.22,98.48
2026-03-09 07:12:53.441282,570.93,148.41
2026-03-09 07:27:53.441282,510.47,136.41
2026-03-09 07:42:53.441282,493.48,127.95
2026-03-09 07:57:53.441282,564.59,144.27
2026-03-09 08:12:53.441282,659.11,166.96
2026-03-09 08:27:53.441282,703.03,168.61
2026-03-09 08:42:53.441282,642.12,160.66
2026-03-09 08:57:53.441282,649.59,162.07
2026-03-09 09:12:53.441282,758.45,183.87
2026-03-09 09:27:53.441282,768.35,191.31
2026-03-09 09:42:53.441282,733.95,188.2
2026-03-09 09:57:53.441282,784.65,195.03
2026-03-09 10:12:53.441282,858.51,212.88
2026-03-09 10:27:53.441282,836.33,215.65
2026-03-09 10:42:53.441282,867.83,219.58
2026-03-09 10:57:53.441282,796.31,198.14
2026-03-09 11:12:53.441282,869.46,216.8
2026-03-09 11:27:53.441282,856.05,212.02
2026-03-09 11:42:53.441282,897.84,224.15
2026-03-09 11:57:53.441282,895.0,213.87
2026-03-09 12:12:53.441282,939.95,249.06
2026-03-09 12:27:53.441282,892.11,230.54
2026-03-09 12:42:53.441282,865.0,206.12
2026-03-09 12:57:53.441282,901.23,221.49
2026-03-09 13:12:53.441282,859.53,208.49
2026-03-09 13:27:53.441282,859.77,219.08
2026-03-09 13:42:53.441282,938.23,227.0
2026-03-09 13:57:53.441282,906.1,222.18
2026-03-09 14:12:53.441282,831.93,211.34
2026-03-09 14:27:53.441282,842.26,205.04
2026-03-09 14:42:53.441282,838.29,196.99
2026-03-09 14:57:53.441282,834.27,209.62
2026-03-09 15:12:53.441282,742.58,188.88
2026-03-09 15:27:53.441282,748.92,189.46
2026-03-09 15:42:53.441282,751.0,186.41
2026-03-09 15:57:53.441282,753.65,181.52
2026-03-09 16:12:53.441282,703.87,171.99
2026-03-09 16:27:53.441282,737.6,184.15
2026-03-09 16:42:53.441282,618.57,153.48
2026-03-09 16:57:53.441282,661.43,164.16
2026-03-09 17:12:53.441282,507.65,130.76
2026-03-09 17:27:53.441282,540.51,131.04
2026-03-09 17:42:53.441282,494.27,127.75
2026-03-09 17:57:53.441282,577.82,146.33
2026-03-09 18:12:53.441282,328.67,86.71
2026-03-09 18:27:53.441282,402.3,96.24
2026-03-09 18:42:53.441282,348.21,85.54
2026-03-09 18:57:53.441282,384.82,91.23
2026-03-09 19:12:53.441282,533.9,127.44
2026-03-09 19:27:53.441282,541.01,132.2
2026-03-09 19:42:53.441282,552.54,142.61
2026-03-09 19:57:53.441282,580.97,144.98
2026-03-09 20:12:53.441282,638.61,148.54
2026-03-09 20:27:53.441282,645.56,165.7
2026-03-09 20:42:53.441282,635.4,152.21
2026-03-09 20:57:53.441282,644.64,162.8
2026-03-09 21:12:53.441282,734.38,188.93
2026-03-09 21:27:53.441282,754.14,193.17
2026-03-09 21:42:53.441282,748.28,188.03
2026-03-09 21:57:53.441282,741.19,182.49
2026-03-09 22:12:53.441282,826.84,210.86
2026-03-09 22:27:53.441282,900.75,228.09
2026-03-09 22:42:53.441282,853.27,207.26
2026-03-09 22:57:53.441282,830.74,203.74
2026-03-09 23:12:53.441282,859.63,210.99
2026-03-09 23:27:53.441282,885.44,224.47
2026-03-09 23:42:53.441282,912.06,226.89
2026-03-09 23:57:53.441282,877.46,216.54
2026-03-10 00:12:53.441282,918.38,221.42
2026-03-10 00:27:53.441282,894.18,226.04
2026-03-10 00:42:53.441282,938.6,233.12
2026-03-10 00:57:53.441282,871.0,220.91
2026-03-10 01:12:53.441282,940.65,239.21
2026-03-10 01:27:53.441282,909.18,222.37
2026-03-10 01:42:53.441282,873.62,212.3
2026-03-10 01:57:53.441282,940.23,231.48
2026-03-10 02:12:53.441282,836.19,207.4
2026-03-10 02:27:53.441282,803.86,194.2
2026-03-10 02:42:53.441282,781.43,189.69
2026-03-10 02:57:53.441282,803.6,193.46
2026-03-10 03:12:53.441282,749.14,189.98
2026-03-10 03:27:53.441282,744.0,177.83
2026-03-10 03:42:53.441282,739.9,176.64
2026-03-10 03:57:53.441282,723.56,184.19
2026-03-10 04:12:53.441282,661.04,162.2
2026-03-10 04:27:53.441282,611.96,144.37
2026-03-10 04:42:53.441282,595.58,150.59
2026-03-10 04:57:53.441282,649.97,165.09
2026-03-10 05:12:53.441282,530.62,131.63
2026-03-10 05:27:53.441282,515.06,123.26
2026-03-10 05:42:53.441282,502.68,122.81
2026-03-10 05:57:53.441282,512.3,132.29
2026-03-10 06:12:53.441282,418.08,96.3
2026-03-10 06:27:53.441282,377.55,93.42
2026-03-10 06:42:53.441282,394.38,100.37
2026-03-10 06:57:53.441282,423.92,102.97
2026-03-10 07:12:53.441282,511.33,121.41
2026-03-10 07:27:53.441282,516.16,125.92
2026-03-10 07:42:53.441282,507.34,119.54
2026-03-10 07:57:53.441282,554.33,137.95
2026-03-10 08:12:53.441282,625.85,150.63
2026-03-10 08:27:53.441282,640.1,162.28
2026-03-10 08:42:53.441282,602.45,146.45
2026-03-10 08:57:53.441282,666.87,171.75
2026-03-10 09:12:53.441282,689.05,175.5
2026-03-10 09:27:53.441282,777.84,197.66
2026-03-10 09:42:53.441282,748.82,183.08
2026-03-10 09:57:53.441282,753.83,189.95
2026-03-10 10:12:53.441282,783.7,196.42
2026-03-10 10:27:53.441282,837.2,214.18
2026-03-10 10:42:53.441282,836.56,199.34
2026-03-10 10:57:53.441282,824.54,213.33
2026-03-10 11:12:53.441282,867.29,215.95
2026-03-10 11:27:53.441282,860.21,219.53
2026-03-10 11:42:53.441282,864.84,221.91
2026-03-10 11:57:53.441282,882.79,230.53
2026-03-10 12:12:53.441282,897.51,219.3
2026-03-10 12:27:53.441282,946.62,240.13
2026-03-10 12:42:53.441282,893.86,224.5
2026-03-10 12:57:53.441282,915.78,232.64
2026-03-10 13:12:53.441282,917.57,239.79
2026-03-10 13:27:53.441282,879.67,208.93
2026-03-10 13:42:53.441282,903.49,220.86
2026-03-10 13:57:53.441282,933.55,229.24
2026-03-10 14:12:53.441282,910.15,232.32
2026-03-10 14:27:53.441282,829.23,209.02
2026-03-10 14:42:53.441282,886.23,216.85
2026-03-10 14:57:53.441282,854.18,206.46
2026-03-10 15:12:53.441282,715.27,171.73
2026-03-10 15:27:53.441282,745.25,182.61
2026-03-10 15:42:53.441282,717.59,187.23
2026-03-10 15:57:53.441282,729.64,177.75
2026-03-10 16:12:53.441282,591.26,149.78
2026-03-10 16:27:53.441282,610.97,146.34
2026-03-10 16:42:53.441282,675.69,168.67
2026-03-10 16:57:53.441282,652.64,163.02
2026-03-10 17:12:53.441282,518.79,137.42
2026-03-10 17:27:53.441282,490.09,114.76
2026-03-10 17:42:53.441282,534.16,134.08
2026-03-10 17:57:53.441282,577.85,144.41
2026-03-10 18:12:53.441282,385.61,93.36
2026-03-10 18:27:53.441282,394.95,112.78
2026-03-10 18:42:53.441282,427.08,108.67
